Frequency,MonetaryTotal,CustomerTenureDays,AvgDaysBetweenPurchases,TotalTransactions,Cluster
5,2515.6800000000003,82,0.4821428571428571,169,1
3,1107.4600000000005,65,0.8767123287671232,74,1
3,578.45,55,1.6363636363636365,34,1
2,703.3599999999999,55,1.6176470588235294,35,1
4,945.5799999999998,51,0.2300469483568075,214,1
4,648.6899999999999,67,1.2452830188679245,54,1
2,346.7,13,0.6842105263157895,20,1
2,567.36,14,1.4,11,1
1,117.24,0,0.0,3,1
2,721.94,28,0.4516129032258064,63,1
2,602.97,21,0.4375,49,1
1,494.25,0,0.0,28,1
1,659.4399999999998,0,0.0,38,1
3,2083.42,34,1.0,35,1
2,1992.11,32,1.103448275862069,30,1
4,1009.4500000000004,21,0.9523809523809524,22,1
2,607.45,53,0.5145631067961165,104,1
1,655.7499999999999,0,0.0,23,1
9,2333.42,82,0.5766423357664233,138,1
1,334.53000000000003,0,0.0,57,1
5,909.23,73,0.4528301886792453,160,1
2,215.48,69,6.9,11,1
1,508.80000000000007,0,0.0,28,1
2,200.72,7,1.75,5,1
2,0.0,21,0.6774193548387096,32,1
2,816.1,0,0.0,49,1
2,984.57,83,1.7659574468085106,48,1
4,739.5,62,0.7045454545454546,89,1
1,410.48,0,0.0,23,1
5,787.8499999999999,81,4.0,21,1
1,419.58,0,0.0,5,1
1,371.01,0,0.0,24,1
1,412.01,0,0.0,10,1
2,0.0,59,11.8,6,1
1,1708.24,0,0.0,29,1
4,501.12,64,2.625,25,1
2,874.71,41,0.2342857142857143,176,1
2,895.9999999999999,18,2.25,9,1
3,303.26,6,0.4,16,1
5,798.35,76,0.5648854961832062,132,1
1,115.46,0,0.0,15,1
3,814.72,53,0.3955223880597014,135,1
1,675.3,0,0.0,12,1
3,1174.58,57,1.0961538461538465,53,1
1,345.0,0,0.0,22,1
1,1043.1,0,0.0,14,1
1,4366.780000000001,0,0.0,53,1
1,52.83,0,0.0,13,1
4,1131.5600000000002,73,1.0597014925373134,68,1
3,541.4599999999999,66,2.0,34,1
1,358.0,0,0.0,2,1
4,666.9399999999999,21,0.5405405405405406,38,1
2,712.5,37,2.055555555555556,19,1
1,75.75000000000001,0,0.0,5,1
1,228.06000000000003,0,0.0,14,1
1,2020.52,0,0.0,17,1
1,242.35,0,0.0,14,1
2,1631.7700000000004,10,0.3571428571428571,29,1
2,141.26999999999998,0,0.0,14,1
3,454.01,55,1.1458333333333333,49,1
1,768.2400000000001,0,0.0,42,1
1,549.84,0,0.0,32,1
3,769.2,29,0.9032258064516128,32,1
1,507.8399999999999,0,0.0,14,1
3,910.72,63,1.4761904761904765,43,1
1,964.83,0,0.0,57,1
1,322.80000000000007,0,0.0,20,1
1,194.36999999999995,0,0.0,14,1
1,311.69000000000005,0,0.0,20,1
2,447.68,24,0.9230769230769232,27,1
1,1862.0,0,0.0,6,1
3,815.77,77,1.5510204081632653,50,1
2,763.28,68,1.7,41,1
5,2131.9000000000005,74,0.6759259259259259,109,1
2,313.26,4,0.2666666666666666,16,1
3,764.34,68,1.3333333333333333,52,1
1,159.0,0,0.0,6,1
1,48.48,0,0.0,2,1
2,1163.45,27,0.5294117647058824,52,1
5,1152.06,67,1.2,56,1
4,650.4300000000001,66,1.1607142857142858,57,1
5,3563.1100000000006,77,0.3989361702127659,189,1
5,1012.9,61,0.967741935483871,63,1
1,432.19999999999993,0,0.0,20,1
4,1370.87,54,0.3375,161,1
3,1339.63,62,0.8356164383561644,74,1
5,2919.81,66,1.064516129032258,63,1
1,118.8,0,0.0,2,1
3,2740.4300000000003,67,0.4036144578313253,167,1
2,293.1,56,14.0,5,1
5,1382.84,72,0.8987341772151899,80,1
3,410.72,4,0.1333333333333333,31,1
2,126.3,14,1.4,11,1
1,777.1999999999999,0,0.0,36,1
1,301.72,0,0.0,19,1
2,110.8,27,3.375,9,1
3,1141.5,31,0.4492753623188406,70,1
1,34.8,0,0.0,3,1
1,259.17,0,0.0,15,1
2,330.87999999999994,66,1.9411764705882355,35,1
2,506.51,3,0.1,31,1
3,1048.67,45,0.7096774193548387,63,1
1,773.03,0,0.0,27,1
1,344.3299999999999,0,0.0,39,1
1,505.18,0,0.0,39,1
5,3693.81,69,0.475177304964539,142,1
1,795.1200000000001,0,0.0,51,1
1,114.18,0,0.0,29,1
3,903.9,26,0.5531914893617021,48,1
2,583.75,12,0.3333333333333333,37,1
1,454.11,0,0.0,29,1
1,1098.78,0,0.0,49,1
1,363.65,0,0.0,42,1
3,1298.6600000000003,65,1.2037037037037035,55,1
2,303.75,71,4.176470588235294,18,1
4,1822.9700000000005,67,0.7976190476190477,85,1
2,294.29,5,0.3333333333333333,16,1
1,769.29,0,0.0,53,1
4,781.78,70,1.6046511627906976,44,1
1,272.22,0,0.0,17,1
5,2463.17,70,0.518796992481203,134,1
7,3448.29,74,0.398876404494382,179,1
3,364.9,48,0.5853658536585366,83,1
1,329.34,0,0.0,23,1
1,181.09,0,0.0,53,1
3,1111.79,34,0.1093247588424437,312,1
1,420.50000000000006,0,0.0,19,1
1,400.681,0,0.0,15,1
1,349.7,0,0.0,25,1
1,318.0,0,0.0,10,1
1,193.39,0,0.0,11,1
8,1603.87,73,0.8352941176470589,86,1
4,1006.7999999999998,64,0.9393939393939394,67,1
2,240.27,1,0.0109890109890109,92,1
1,544.08,0,0.0,13,1
2,694.05,70,1.5909090909090908,45,1
1,348.99000000000007,0,0.0,21,1
2,517.3599999999999,38,1.2258064516129032,32,1
1,277.79999999999995,0,0.0,9,1
1,1033.34,0,0.0,40,1
1,104.35,0,0.0,7,1
2,659.4599999999998,46,1.3529411764705883,35,1
1,316.68,0,0.0,22,1
1,74.9,0,0.0,2,1
5,476.58,73,2.290322580645161,32,1
1,145.67,0,0.0,7,1
2,643.59,16,0.8,21,1
2,484.82,50,2.272727272727273,23,1
1,152.20000000000002,0,0.0,4,1
4,578.6600000000001,72,0.9594594594594594,75,1
1,512.31,0,0.0,10,1
1,173.89999999999998,0,0.0,9,1
1,869.8699999999998,0,0.0,54,1
1,305.5400000000001,0,0.0,11,1
3,758.29,70,1.3269230769230769,53,1
2,395.8,9,0.2368421052631578,39,1
3,761.33,37,0.8409090909090909,45,1
2,423.36,64,4.266666666666667,16,1
2,80.19999999999999,49,3.769230769230769,14,1
4,644.2399999999999,56,3.111111111111111,19,1
1,158.04,0,0.0,9,1
1,2062.0600000000004,0,0.0,17,1
11,1682.08,70,0.4852941176470588,137,1
6,1372.8,50,4.363636363636363,12,1
1,248.61,0,0.0,10,1
1,513.2,0,0.0,6,1
2,364.14,8,0.4444444444444444,19,1
1,518.4200000000001,0,0.0,24,1
1,957.97,0,0.0,45,1
2,541.53,31,0.8857142857142857,36,1
1,100.8,0,0.0,2,1
1,224.14000000000004,0,0.0,23,1
2,230.22,50,4.545454545454546,12,1
11,3540.0999999999995,70,0.2509652509652509,260,1
4,896.6600000000001,61,0.580952380952381,106,1
1,243.56,0,0.0,16,1
1,743.5300000000001,0,0.0,51,1
5,1727.17,46,0.5822784810126582,80,1
1,216.85,0,0.0,17,1
3,1166.9200000000003,55,0.72,76,1
1,451.44,0,0.0,28,1
2,659.41,37,1.5416666666666667,25,1
7,1714.6,57,0.1458885941644562,378,1
1,238.25,0,0.0,19,1
2,364.72,54,3.0,19,1
2,274.7,7,0.3333333333333333,22,1
2,7.105427357601002e-15,4,0.2105263157894736,20,1
2,667.6500000000001,0,0.0,45,1
2,297.0700000000001,4,0.2,21,1
3,1245.9599999999998,61,0.7439024390243902,83,1
2,173.16000000000005,20,2.857142857142857,8,1
2,621.7500000000001,41,1.3666666666666667,31,1
3,378.59,69,2.3448275862068964,30,1
1,199.8,0,0.0,5,1
1,74.4,0,0.0,6,1
3,485.24,48,2.35,21,1
1,341.36,0,0.0,8,1
1,310.62,0,0.0,21,1
1,443.05000000000007,0,0.0,23,1
1,618.5900000000001,0,0.0,30,1
1,213.5,0,0.0,10,1
1,270.79999999999995,0,0.0,25,1
4,605.06,62,0.3505747126436782,175,1
3,380.55,42,0.7924528301886793,54,1
5,1026.94,48,0.2555555555555555,181,1
4,296.71,58,2.9,21,1
2,1047.43,16,0.3333333333333333,49,1
4,826.96,42,0.9318181818181818,45,1
2,351.45,3,0.1666666666666666,19,1
1,1071.03,0,0.0,62,1
2,363.9,44,8.8,6,1
2,700.8599999999999,59,0.5566037735849056,107,1
2,778.5,31,0.5961538461538461,53,1
2,476.96,13,0.4333333333333333,31,1
3,1140.27,45,0.7627118644067796,60,1
1,426.63000000000005,0,0.0,21,1
1,338.7100000000001,0,0.0,15,1
4,2089.85,59,1.0172413793103448,59,1
1,324.79999999999995,0,0.0,23,1
4,565.58,58,0.7702702702702703,75,1
1,890.85,0,0.0,47,1
1,452.89,0,0.0,24,1
1,373.94,0,0.0,16,1
1,449.12,0,0.0,8,1
2,138.03,0,0.0,34,1
1,111.68,0,0.0,31,1
1,135.31,0,0.0,52,1
1,406.53,0,0.0,16,1
1,108.38,0,0.0,6,1
2,728.1599999999999,61,3.588235294117647,18,1
1,140.34,0,0.0,10,1
3,331.0,40,2.4375,17,1
1,65.4,0,0.0,2,1
1,91.85,0,0.0,4,1
3,851.01,48,1.0666666666666669,46,1
1,354.15,0,0.0,28,1
1,332.3,0,0.0,24,1
1,90.6,0,0.0,5,1
1,369.34,0,0.0,22,1
3,608.1,59,1.4390243902439024,42,1
1,133.06,0,0.0,7,1
1,92.46,0,0.0,6,1
5,725.07,61,0.8823529411764706,69,1
1,97.97,0,0.0,34,1
1,312.98,0,0.0,9,1
1,391.98,0,0.0,24,1
4,769.61,60,1.4047619047619049,43,1
1,282.45,0,0.0,17,1
1,508.58,0,0.0,24,1
4,1328.5500000000004,54,0.6923076923076923,79,1
1,428.89,0,0.0,23,1
1,219.14,0,0.0,69,1
3,556.95,35,0.5147058823529411,69,1
1,295.93000000000006,0,0.0,22,1
2,2601.55,13,0.1023622047244094,128,1
1,393.7400000000001,0,0.0,23,1
1,287.4,0,0.0,8,1
4,555.04,40,1.21875,33,1
1,174.37,0,0.0,16,1
6,1131.28,61,0.8923076923076924,66,1
1,145.35,0,0.0,7,1
1,176.97,0,0.0,29,1
2,486.72,46,2.555555555555556,19,1
1,315.05999999999995,0,0.0,11,1
1,496.44,0,0.0,28,1
1,233.76,0,0.0,14,1
3,570.4599999999999,28,0.1717791411042944,164,1
2,0.0,0,0.0,4,2
1,146.87000000000003,0,0.0,11,1
1,600.3900000000001,0,0.0,29,1
2,363.34,13,0.8125,17,1
1,340.84000000000003,0,0.0,18,1
2,431.26,4,0.1739130434782608,24,1
2,982.3800000000002,62,1.3478260869565215,47,1
4,635.0400000000001,53,1.325,41,1
1,122.7,0,0.0,7,1
1,427.6,0,0.0,27,1
6,2050.08,56,0.5789473684210527,96,1
1,256.38,0,0.0,10,1
3,911.15,52,0.240566037735849,213,1
3,347.0,31,3.1,11,1
8,2162.68,55,0.170886075949367,317,1
1,221.06,0,0.0,16,1
11,6100.74,5,0.0108695652173913,369,1
5,187.69,51,0.6172839506172839,82,1
1,910.0,0,0.0,6,1
10,2154.6800000000003,59,0.1637426900584795,343,1
1,302.36,0,0.0,29,1
1,292.31999999999994,0,0.0,87,1
1,152.94,0,0.0,7,1
2,195.15,25,5.0,6,1
3,948.05,35,0.1707317073170731,206,1
1,360.16,0,0.0,85,1
1,557.62,0,0.0,8,1
2,570.9599999999999,17,0.2786885245901639,62,1
1,167.66999999999996,0,0.0,39,1
2,324.24,0,0.0,62,1
1,117.88,0,0.0,29,1
4,780.5799999999999,52,0.3591549295774648,143,1
1,193.14,0,0.0,59,1
1,1780.59,0,0.0,32,1
1,169.79000000000002,0,0.0,60,1
1,499.32,0,0.0,19,1
1,104.82000000000002,0,0.0,6,1
1,215.83,0,0.0,11,1
10,1465.2,46,3.3846153846153846,14,1
2,759.1700000000001,41,0.9761904761904762,43,1
1,202.65,0,0.0,9,1
1,206.83,0,0.0,56,1
4,1260.86,59,0.9508196721311476,62,1
1,384.06,0,0.0,22,1
2,714.9599999999999,28,2.333333333333333,13,1
2,144.0,13,13.0,2,1
7,3119.44,57,1.4473684210526316,39,1
1,388.2800000000001,0,0.0,76,1
1,200.14,0,0.0,11,1
2,389.28,52,2.0,27,1
1,437.23,0,0.0,56,1
1,181.09000000000003,0,0.0,12,1
6,3563.8499999999995,24,0.152317880794702,152,1
2,0.0,2,0.0099502487562189,202,1
2,657.3,16,0.1454545454545454,111,1
1,892.4700000000001,0,0.0,55,1
2,511.12,54,1.8,31,1
6,2740.3,56,0.3375,161,1
2,1887.96,14,0.2258064516129032,63,1
3,593.6099999999999,56,1.5135135135135136,38,1
1,81.44,0,0.0,4,1
1,397.12,0,0.0,25,1
4,606.13,45,0.3115942028985507,139,1
5,1294.14,0,0.0,32,1
2,225.85,1,0.0833333333333333,13,1
1,73.2,0,0.0,3,1
5,4106.82,51,0.1838235294117647,273,1
1,172.25,0,0.0,9,1
2,704.25,7,0.35,21,1
1,96.12,0,0.0,2,1
1,153.12,0,0.0,12,1
1,223.92,0,0.0,34,1
2,168.24,49,5.444444444444445,10,1
1,674.6800000000001,0,0.0,41,1
1,620.1300000000001,0,0.0,33,1
3,403.7,36,1.6363636363636365,23,1
1,355.56000000000006,0,0.0,10,1
1,187.83,0,0.0,9,1
5,2879.7,55,0.7012987012987013,78,1
1,1002.31,0,0.0,58,1
1,640.5,0,0.0,31,1
4,775.4600000000003,35,0.2215189873417721,159,1
1,279.94,0,0.0,11,1
2,1056.94,48,2.0869565217391304,24,1
1,171.59,0,0.0,26,1
1,300.85,0,0.0,6,1
1,243.84,0,0.0,16,1
4,1045.7399999999998,48,0.6714285714285714,71,1
1,390.0700000000001,0,0.0,100,1
1,216.17,0,0.0,11,1
3,1311.38,20,0.3076923076923077,66,1
1,161.0,0,0.0,14,1
2,1441.4199999999998,16,0.3555555555555555,46,1
1,262.2,0,0.0,31,1
4,899.51,27,0.7714285714285715,36,1
4,1026.99,29,0.3888888888888889,73,1
1,81.57,0,0.0,4,1
2,-5.684341886080804e-14,2,0.0689655172413793,30,1
7,389.86,51,1.4705882352941178,35,1
2,409.1,21,0.42,51,1
1,1281.53,0,0.0,36,1
2,950.93,0,0.0,62,1
1,427.0700000000001,0,0.0,35,1
9,3986.74,50,0.1284153005464481,367,1
1,362.06,0,0.0,34,1
4,3439.4099999999994,44,0.43,101,1
1,723.3799999999999,0,0.0,36,1
1,119.62,0,0.0,5,1
1,165.04999999999998,0,0.0,7,1
1,1077.74,0,0.0,19,1
1,342.63,0,0.0,40,1
1,546.81,0,0.0,30,1
1,351.13000000000005,0,0.0,20,1
1,151.83,0,0.0,35,1
1,384.08,0,0.0,13,1
1,223.36,0,0.0,9,1
1,173.97,0,0.0,36,1
2,760.59,21,0.4038461538461538,53,1
1,204.24,0,0.0,7,1
1,131.94,0,0.0,13,1
1,161.93999999999997,0,0.0,53,1
1,109.36,0,0.0,5,1
1,197.13,0,0.0,40,1
1,954.9,0,0.0,31,1
2,277.05000000000007,23,1.7692307692307692,14,1
3,235.68,17,1.1333333333333333,16,1
1,223.36,0,0.0,15,1
1,281.42,0,0.0,14,1
1,352.70000000000005,0,0.0,12,1
1,917.34,0,0.0,20,1
1,396.97,0,0.0,26,1
1,208.75,0,0.0,10,1
1,125.79000000000002,0,0.0,6,1
4,2381.04,42,0.1906976744186046,216,1
1,1193.32,0,0.0,65,1
2,719.78,11,0.0670731707317073,165,1
1,216.39,0,0.0,17,1
1,202.68,0,0.0,56,1
3,1004.72,43,0.6885245901639344,62,1
1,307.78000000000003,0,0.0,16,1
3,342.45000000000005,47,2.473684210526316,20,1
1,124.88,0,0.0,9,1
2,148.86,27,5.4,6,1
1,337.04,0,0.0,15,1
1,112.46,0,0.0,6,1
1,110.8,0,0.0,30,1
1,38.45,0,0.0,5,1
5,1250.76,49,0.2296650717703349,210,1
1,341.70000000000005,0,0.0,22,1
1,298.4,0,0.0,13,1
2,192.72000000000003,12,1.0909090909090908,12,1
1,415.8200000000001,0,0.0,8,1
1,502.09,0,0.0,144,1
5,1256.19,42,0.5915492957746479,72,1
1,157.70000000000002,0,0.0,13,1
6,1842.73,47,0.6027397260273972,74,1
1,1035.45,0,0.0,18,1
1,443.6,0,0.0,16,1
1,1393.06,0,0.0,16,1
1,430.5,0,0.0,16,1
1,749.1,0,0.0,44,1
1,331.95,0,0.0,15,1
2,823.97,19,0.1759259259259259,109,1
1,214.32,0,0.0,11,1
1,321.92,0,0.0,14,1
1,311.16,0,0.0,17,1
1,157.05,0,0.0,29,1
1,259.35,0,0.0,40,1
2,117.47,4,0.3636363636363636,12,1
2,274.15000000000003,46,3.066666666666667,16,1
2,183.44,20,1.25,17,1
2,409.7,0,0.0,6,1
1,463.8,0,0.0,6,1
1,240.55,0,0.0,3,1
1,155.37000000000003,0,0.0,61,1
2,1346.97,44,1.0,45,1
4,690.5400000000001,45,0.2404371584699453,184,1
2,616.26,31,0.8611111111111112,37,1
1,-134.8,0,0.0,4,0
1,154.88000000000002,0,0.0,9,1
1,413.59,0,0.0,28,1
1,657.23,0,0.0,33,1
1,490.52,0,0.0,77,1
1,211.88,0,0.0,32,1
4,2531.58,46,0.1737451737451737,260,1
2,167.42000000000002,0,0.0,41,1
2,249.72,43,0.7288135593220338,60,1
3,1483.14,13,0.0426229508196721,306,1
4,905.04,35,0.2537313432835821,135,1
1,248.61,0,0.0,30,1
1,110.21,0,0.0,24,1
3,939.21,43,0.2763157894736842,153,1
1,388.58,0,0.0,24,1
1,255.9,0,0.0,12,1
1,731.5,0,0.0,39,1
3,62.43,1,0.0714285714285714,15,1
2,250.55,2,0.3333333333333333,7,1
2,0.0,0,0.0,4,2
1,498.74000000000007,0,0.0,26,1
1,160.57000000000002,0,0.0,32,1
1,422.58,0,0.0,6,1
2,290.16,20,0.3174603174603174,64,1
2,537.71,2,0.0689655172413793,30,1
1,415.82,0,0.0,26,1
1,130.73999999999998,0,0.0,11,1
1,492.84,0,0.0,72,1
1,1635.66,0,0.0,85,1
2,367.69,10,0.4545454545454545,23,1
1,656.6300000000001,0,0.0,27,1
2,470.7600000000001,25,0.925925925925926,28,1
1,189.4,0,0.0,47,1
1,121.18,0,0.0,11,1
1,401.4000000000001,0,0.0,7,1
3,659.6800000000001,22,0.4782608695652174,47,1
2,196.79,30,2.142857142857143,15,1
1,664.85,0,0.0,68,1
1,229.64,0,0.0,15,1
1,326.24,0,0.0,21,1
2,537.48,28,0.9032258064516128,32,1
2,765.62,33,0.7021276595744681,48,1
1,522.91,0,0.0,29,1
8,1314.73,39,0.4457831325301205,84,1
1,221.97,0,0.0,50,1
1,267.13000000000005,0,0.0,36,1
1,210.35,0,0.0,54,1
1,449.4500000000001,0,0.0,22,1
3,430.15,38,1.5833333333333333,25,1
1,575.4100000000001,0,0.0,38,1
10,2756.82,35,0.0572450805008944,560,1
1,98.0,0,0.0,16,1
2,955.24,35,0.5932203389830508,60,1
1,306.45000000000005,0,0.0,11,1
2,399.19,40,2.0,21,1
2,1270.88,34,0.5396825396825397,64,1
2,992.5,26,0.4406779661016949,60,1
3,323.36,22,1.4666666666666666,16,1
1,239.41,0,0.0,15,1
1,379.45,0,0.0,26,1
1,389.63999999999993,0,0.0,5,1
1,193.44,0,0.0,12,1
3,1116.5700000000002,8,0.050314465408805,160,1
3,645.96,0,0.0,145,1
1,236.09,0,0.0,32,1
4,874.5899999999999,38,1.0588235294117647,35,1
1,256.4,0,0.0,11,1
1,225.77,0,0.0,41,1
2,328.40000000000003,19,1.0555555555555556,19,1
1,183.7,0,0.0,10,1
3,730.4000000000002,7,0.1346153846153846,53,1
2,270.86,4,0.2,21,1
4,802.53,25,0.7352941176470589,35,1
1,169.48000000000002,0,0.0,12,1
1,219.39,0,0.0,11,1
3,220.7,38,4.222222222222222,10,1
2,490.2200000000001,20,1.5384615384615383,14,1
1,338.79999999999995,0,0.0,56,1
1,244.79999999999995,0,0.0,31,1
5,1662.3,37,1.5217391304347827,24,1
1,542.73,0,0.0,46,1
1,114.11,0,0.0,6,1
1,149.30999999999997,0,0.0,21,1
3,1352.0000000000002,23,1.15,21,1
3,1479.22,37,0.185,201,1
2,302.1,28,0.247787610619469,114,1
1,507.66,0,0.0,41,1
1,316.88,0,0.0,12,1
2,90.3,20,10.0,3,1
2,632.0,34,0.3578947368421052,96,1
1,396.33,0,0.0,37,1
1,215.08,0,0.0,6,1
2,1418.2600000000002,31,0.1422018348623853,219,1
1,678.0100000000001,0,0.0,98,1
1,197.71,0,0.0,15,1
1,427.93,0,0.0,13,1
1,243.94,0,0.0,8,1
1,301.32000000000005,0,0.0,13,1
2,94.2,4,0.8,6,1
2,437.82,0,0.0,20,1
1,656.25,0,0.0,40,1
1,214.9,0,0.0,10,1
2,1054.73,21,0.328125,65,1
1,151.3,0,0.0,12,1
1,108.98,0,0.0,6,1
2,558.9599999999999,35,0.945945945945946,38,1
1,325.91,0,0.0,23,1
2,497.56000000000006,31,1.1923076923076923,27,1
1,460.4,0,0.0,26,1
1,165.75,0,0.0,47,1
2,3192.54,31,0.96875,33,1
1,43.5,0,0.0,2,1
2,347.75,36,2.571428571428572,15,1
2,232.21,35,0.8536585365853658,42,1
2,494.44,20,0.7407407407407407,28,1
2,429.84,0,0.0,26,1
2,547.7,8,0.2,41,1
4,1839.3,34,0.5689655172413793,59,1
2,609.1899999999999,6,0.1463414634146341,42,1
8,1520.12,34,0.3404255319148936,95,1
1,940.67,0,0.0,45,1
1,113.48000000000002,0,0.0,18,1
2,394.7,6,0.25,25,1
1,114.39,0,0.0,21,1
1,176.67999999999998,0,0.0,9,1
3,640.7600000000001,36,1.8421052631578947,20,1
1,754.6400000000001,0,0.0,38,1
2,178.25999999999996,0,0.0,101,1
2,388.79,24,0.2926829268292683,83,1
1,364.22,0,0.0,18,1
2,365.76,19,0.4042553191489361,48,1
1,151.05,0,0.0,10,1
1,147.34999999999997,0,0.0,21,1
1,436.06,0,0.0,29,1
2,887.6500000000001,25,0.2747252747252747,92,1
1,524.1400000000001,0,0.0,28,1
2,326.74999999999994,35,0.9722222222222222,37,1
1,281.62,0,0.0,33,1
1,208.45999999999995,0,0.0,38,1
2,494.73,5,0.1612903225806451,32,1
2,355.70000000000005,6,0.3157894736842105,20,1
3,613.95,32,0.9696969696969696,34,1
2,1083.71,25,0.2551020408163265,99,1
2,335.13000000000005,28,0.4516129032258064,63,1
2,378.2000000000001,0,0.0,28,1
4,1104.2300000000002,12,0.1967213114754098,62,1
1,308.94,0,0.0,20,1
1,668.1099999999999,0,0.0,191,1
1,328.15,0,0.0,19,1
1,111.98000000000002,0,0.0,27,1
2,315.72,5,0.2272727272727272,23,1
1,190.88,0,0.0,25,1
1,194.88,0,0.0,37,1
1,71.66,0,0.0,7,1
2,2949.75,0,0.0,162,1
2,589.7,7,0.7,11,1
1,125.58,0,0.0,20,1
2,1463.0399999999995,24,2.0,13,1
2,784.1099999999999,13,0.1688311688311688,78,1
2,333.48,4,0.2105263157894736,20,1
1,210.31,0,0.0,66,1
1,230.51,0,0.0,63,1
3,961.49,32,0.5740740740740741,55,1
2,367.93,0,0.0,97,1
2,193.42,0,0.0,59,1
1,671.69,0,0.0,39,1
1,134.46,0,0.0,26,1
1,152.2,0,0.0,6,1
2,676.99,24,0.5714285714285714,43,1
2,396.48,31,0.6458333333333334,49,1
2,637.8900000000001,13,0.1326530612244898,99,1
2,148.44,0,0.0,4,1
1,35.400000000000006,0,0.0,2,1
1,377.01,0,0.0,72,1
1,6207.67,0,0.0,131,1
1,712.78,0,0.0,19,1
1,354.09000000000003,0,0.0,76,1
1,45.6,0,0.0,4,1
1,527.0500000000001,0,0.0,33,1
2,396.92,13,0.203125,65,1
2,139.54,11,0.8461538461538461,14,1
2,852.15,9,0.28125,33,1
3,430.9,7,0.1458333333333333,49,1
1,223.88,0,0.0,11,1
1,180.48,0,0.0,8,1
1,603.7499999999999,0,0.0,28,1
3,920.05,27,0.4090909090909091,67,1
1,114.23,0,0.0,25,1
1,777.6,0,0.0,4,1
1,428.89,0,0.0,42,1
2,589.44,7,0.2,36,1
1,537.0,0,0.0,3,1
2,2288.13,13,0.4814814814814814,28,1
1,481.75,0,0.0,26,1
1,71.0,0,0.0,7,1
1,329.25,0,0.0,22,1
4,772.84,23,0.5238095238095238,43,1
1,1764.7199999999998,0,0.0,25,1
1,188.14,0,0.0,34,1
3,102.45,20,4.0,6,1
1,270.9,0,0.0,15,1
1,349.83000000000004,0,0.0,16,1
1,112.40000000000002,0,0.0,22,1
1,147.59000000000003,0,0.0,37,1
4,114.00000000000004,12,0.7857142857142857,15,1
1,101.7,0,0.0,6,1
1,125.8,0,0.0,5,1
1,168.11999999999998,0,0.0,14,1
1,76.8,0,0.0,5,1
2,163.62,24,3.0,9,1
2,1873.2,0,0.0,3,1
2,-1.7763568394002505e-15,12,0.5714285714285714,22,1
1,429.84,0,0.0,30,1
2,2007.44,22,0.0969162995594713,228,1
3,1138.0,12,3.0,5,1
1,1013.01,0,0.0,29,1
1,439.66,0,0.0,28,1
1,91.68,0,0.0,5,1
3,757.4599999999999,6,0.0545454545454545,111,1
1,106.1,0,0.0,10,1
1,126.14,0,0.0,7,1
1,288.14,0,0.0,21,1
1,355.53000000000003,0,0.0,42,1
1,266.76,0,0.0,11,1
1,373.24,0,0.0,60,1
2,398.27,2,0.0294117647058823,69,1
4,689.0999999999999,19,0.6666666666666666,28,1
1,363.95,0,0.0,21,1
1,110.38,0,0.0,19,1
1,197.64,0,0.0,6,1
1,139.10000000000002,0,0.0,8,1
3,1215.62,27,0.3506493506493506,78,1
1,473.65,0,0.0,20,1
1,184.26,0,0.0,17,1
1,191.04,0,0.0,12,1
1,413.75,0,0.0,92,1
2,497.43,25,0.3333333333333333,76,1
1,166.42,0,0.0,32,1
1,491.86000000000007,0,0.0,33,1
2,319.82,7,0.3043478260869565,24,1
1,107.95,0,0.0,4,1
1,116.01,0,0.0,32,1
2,922.53,16,0.8,21,1
1,228.91,0,0.0,17,1
2,679.4399999999998,19,0.6551724137931034,30,1
1,164.34,0,0.0,27,1
1,626.07,0,0.0,131,1
1,155.24,0,0.0,27,1
2,1025.44,23,0.3382352941176471,69,1
1,139.56,0,0.0,7,1
2,314.11,4,0.1739130434782608,24,1
1,262.68,0,0.0,57,1
1,114.14,0,0.0,9,1
1,106.56,0,0.0,5,1
1,98.42,0,0.0,9,1
1,703.37,0,0.0,73,1
1,320.72,0,0.0,74,1
1,161.64,0,0.0,7,1
2,901.21,17,0.1125827814569536,152,1
1,394.38,0,0.0,19,1
2,1898.5200000000004,17,0.25,69,1
1,323.04,0,0.0,58,1
1,289.82000000000005,0,0.0,55,1
1,484.38,0,0.0,86,1
1,742.93,0,0.0,33,1
3,1261.78,12,0.0662983425414364,182,1
1,346.12,0,0.0,18,1
1,135.86,0,0.0,8,1
1,308.48,0,0.0,20,1
1,205.25,0,0.0,9,1
1,718.08,0,0.0,52,1
1,195.25,0,0.0,14,1
1,160.19,0,0.0,10,1
1,213.78,0,0.0,14,1
3,1843.0,21,0.9545454545454546,23,1
1,598.73,0,0.0,128,1
1,382.7999999999999,0,0.0,44,1
1,279.77,0,0.0,31,1
2,388.13999999999993,0,0.0,45,1
1,380.47,0,0.0,82,1
1,291.88000000000005,0,0.0,19,1
1,408.8,0,0.0,2,1
3,202.11,14,1.0769230769230769,14,1
1,351.11000000000007,0,0.0,51,1
1,184.4,0,0.0,11,1
1,223.85,0,0.0,11,1
1,405.71,0,0.0,57,1
1,256.32,0,0.0,2,1
3,350.64,20,0.3333333333333333,61,1
1,171.19,0,0.0,10,1
1,444.68,0,0.0,22,1
2,314.69,11,0.6111111111111112,19,1
1,91.8,0,0.0,4,1
1,871.5399999999998,0,0.0,91,1
2,696.4100000000001,0,0.0,92,1
