Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,AvgDaysBetweenPurchases,UniqueProducts,UniqueCountries,ZeroPriceCount,CancelledTransactions,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,PreferredTimeOfDay,RegAnciennete,IP_privee,AvgBasketValue,CancelRatio,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,Churn,Cluster
4,765.1899999999999,14.170185185185185,10.644648489945236,-13.2,47.6,373,6.907407407407407,-8,24,276,5.188679245283019,49,1,0,4,54,13.5,49.0,2.0,2,1070,0,153.03799999999998,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2
2,163.62,18.18,9.178137065875625,7.800000000000001,37.44,210,23.33333333333333,6,96,24,3.0,9,1,0,0,9,4.5,36.0,4.0,3,444,0,54.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2,414.7000000000001,9.873809523809523,7.236941461621164,-2.5,31.8,214,5.095238095238095,-2,24,0,0.0,39,1,0,1,42,21.0,35.0,1.0,3,844,0,138.23333333333338,0.0232558139534883,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
11,2545.38,18.31208633093525,11.028716171807584,-15.9,51.0,1312,9.43884892086331,-3,25,315,2.246376811594203,97,1,0,12,139,12.636363636363637,49.0,3.0,2,1047,0,212.115,0.0857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,119.93,5.451363636363637,3.5758679205587813,0.42,15.0,49,2.227272727272727,1,12,0,0.0,22,1,0,0,22,22.0,32.0,0.0,3,565,0,59.965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
4,6617.65,236.34464285714284,143.5490646145755,10.2,537.0,3791,135.39285714285714,3,300,222,8.185185185185185,17,1,0,0,28,7.0,49.0,3.0,2,737,0,1323.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
2,372.2199999999999,18.611,7.948374146889876,8.5,34.68,242,12.1,6,24,103,5.421052631578948,12,1,0,0,20,10.0,19.0,1.0,3,576,0,124.07333333333332,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,742.93,22.513030303030305,19.77401063973374,5.04,120.0,342,10.363636363636363,2,24,0,0.0,33,1,0,0,33,33.0,36.0,2.0,3,508,0,371.465,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4,409.9,15.18148148148148,7.396138131434489,-2.95,27.04,250,9.25925925925926,-1,32,93,3.5384615384615383,20,1,0,2,27,6.75,49.0,1.0,2,572,0,81.97999999999999,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4,598.76,6.652888888888889,4.396537515175671,0.85,22.5,278,3.088888888888889,1,8,295,3.303370786516854,67,1,0,0,90,22.5,43.0,2.0,2,930,0,119.752,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,126.3,11.481818181818182,10.57273173610474,-8.5,25.5,70,6.363636363636363,-2,24,14,1.4,9,1,0,2,11,5.5,37.0,3.0,3,553,0,42.1,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,440.0,440.0,0.0,440.0,440.0,4,4.0,4,4,0,,1,1,0,0,1,1.0,73.0,2.0,1,1001,0,220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,404.4,134.8,13.856406460551018,118.8,142.8,72,24.0,24,24,0,0.0,3,1,0,0,3,3.0,49.0,7.0,1,626,0,202.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
5,422.13,16.8852,27.398727330540986,-59.8,87.6,165,6.6,-4,12,295,12.208333333333334,22,1,0,3,25,5.0,40.0,0.0,3,748,0,70.355,0.1153846153846153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,39.75,13.25,4.589934640057525,7.95,15.9,5,1.6666666666666667,1,2,0,0.0,3,1,0,0,3,3.0,49.0,1.0,1,898,0,19.875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
4,313.77,44.82428571428572,51.18110909868433,-29.85,106.5,68,9.714285714285714,-5,24,41,6.5,4,1,0,2,7,1.75,71.0,2.0,3,553,0,62.754,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1,919.61,41.80045454545455,24.03382863447206,14.85,102.0,485,22.045454545454547,3,40,0,0.0,22,1,0,0,22,22.0,49.0,1.0,1,685,0,459.805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
2,901.21,5.929013157894737,5.335691363914479,0.65,39.6,518,3.4078947368421053,1,24,17,0.1125827814569536,113,1,0,0,152,76.0,54.0,4.0,4,476,0,300.40333333333336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,323.04,5.5696551724137935,6.353738494891335,0.42,30.24,232,4.0,1,72,0,0.0,49,1,0,0,58,58.0,23.0,3.0,3,455,0,161.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,6977.04,872.13,1240.497482464193,69.12,3651.6,5256,657.0,96,2040,160,22.857142857142858,6,1,0,0,8,2.6666666666666665,49.0,2.0,1,627,0,1744.26,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
1,439.66,15.702142857142857,3.811718147777356,9.36,23.4,338,12.071428571428571,2,24,0,0.0,28,1,0,0,28,28.0,49.0,0.0,1,446,0,219.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
15,10585.57,21.736283367556467,17.507250019246598,-17.700000000000003,165.0,5163,10.60164271047228,-6,50,273,0.5534979423868313,309,1,0,9,487,32.46666666666667,47.0,3.0,1,796,0,661.598125,0.0184426229508196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
7,4478.530000000001,19.4718695652174,11.93448244214854,4.0,108.0,2752,11.965217391304348,1,200,129,0.5545851528384279,162,1,0,0,230,32.857142857142854,58.0,4.0,3,1063,0,559.8162500000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,343.45,20.20294117647059,7.881159309316335,9.36,31.6,195,11.470588235294118,1,36,97,6.0625,14,1,0,0,17,5.666666666666667,49.0,0.0,1,590,0,85.8625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
51,7677.709999999999,8.804713302752292,15.0442477470169,-65.4,204.0,4128,4.73394495412844,-12,100,329,0.3547646383467279,359,1,0,21,872,17.098039215686274,49.0,4.0,2,1012,0,147.64826923076922,0.0240549828178694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,492.36000000000007,10.703478260869566,8.385643079399008,1.65,29.85,162,3.5217391304347827,1,16,0,0.0,41,1,0,0,46,46.0,66.0,0.0,1,774,0,246.18000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
6,941.62,14.7128125,6.1589917410135415,-7.5,34.0,586,9.15625,-6,36,248,3.9047619047619047,57,1,0,1,64,10.666666666666666,45.0,2.0,1,876,0,134.51714285714286,0.0153846153846153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
3,463.66,23.183,13.110849304056703,10.08,62.400000000000006,261,13.05,1,30,182,9.578947368421051,17,1,0,0,20,6.666666666666667,74.0,4.0,1,811,0,115.915,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,2007.4,74.34814814814816,39.4683231345611,30.24,179.0,2924,108.29629629629628,48,288,0,0.0,27,1,0,0,27,27.0,53.0,2.0,3,490,0,1003.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
18,3741.98,15.788945147679325,9.953391304416948,-16.5,70.2,3072,12.962025316455696,-13,72,351,1.4576271186440677,134,1,0,13,237,13.166666666666666,56.0,2.0,1,763,0,196.9463157894737,0.0546218487394958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
3,306.54999999999995,20.436666666666664,21.167950729705463,-8.3,81.36,169,11.266666666666667,-2,24,168,11.928571428571429,11,1,0,2,15,5.0,21.0,2.0,3,778,0,76.63749999999999,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
11,2741.08,16.71390243902439,7.579720725239952,-15.9,39.95,1167,7.115853658536586,-2,36,326,1.9754601226993864,85,1,0,7,164,14.909090909090908,49.0,2.0,3,752,0,228.4233333333333,0.0424242424242424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,292.31999999999994,3.3599999999999994,3.39777834392101,0.21,25.5,132,1.5172413793103448,1,8,0,0.0,77,1,0,0,87,87.0,43.0,2.0,1,561,0,146.15999999999997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,582.73,19.424333333333333,11.490219434096034,2.5,72.0,258,8.6,1,25,0,0.0,30,1,0,0,30,30.0,22.0,1.0,2,587,0,291.365,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
2,447.68,16.58074074074074,5.786745415786192,8.5,29.85,310,11.48148148148148,1,24,24,0.9230769230769232,26,1,0,0,27,13.5,49.0,5.0,3,486,0,149.22666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
5,187.69,2.2889024390243904,76.90325665383536,-682.05,46.8,723,8.817073170731707,-108,100,51,0.6172839506172839,79,1,0,3,82,16.4,69.0,3.0,2,789,0,31.281666666666663,0.036144578313253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2,761.74,14.648846153846154,6.695633535854207,5.04,35.400000000000006,718,13.807692307692308,1,48,177,3.4705882352941178,50,1,0,0,52,26.0,56.0,0.0,2,432,0,253.91333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
5,728.5600000000001,20.23777777777778,15.672438065618088,-16.5,81.6,321,8.916666666666666,-2,32,235,6.685714285714286,33,1,0,1,36,7.2,50.0,3.0,3,658,0,121.42666666666668,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,205.25,22.80555555555556,7.722873673560755,15.0,34.0,47,5.222222222222222,3,8,0,0.0,9,1,0,0,9,9.0,63.0,0.0,1,579,0,102.625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2,504.2000000000001,84.03333333333335,129.35825704865795,-17.0,340.0,186,31.0,-2,100,146,29.2,5,1,0,1,6,3.0,74.0,5.0,3,632,0,168.0666666666667,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
12,1460.37,20.86242857142857,46.17068115551674,-125.0,228.96,1154,16.485714285714284,-23,216,324,4.666666666666667,39,1,0,4,70,5.833333333333333,74.0,0.0,1,848,0,112.33615384615383,0.056338028169014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
2,200.72,40.144,57.32546624319771,-7.42,135.0,98,19.6,-7,36,7,1.75,3,1,0,2,5,2.5,51.0,1.0,3,718,0,66.90666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
12,2774.17,16.035664739884393,11.943734917129904,-33.0,102.0,1608,9.294797687861273,-12,48,253,1.441860465116279,117,1,0,13,173,14.416666666666666,75.0,4.0,2,673,0,213.39769230769232,0.0747126436781609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,256.38,25.638,16.587026255480517,12.48,65.4,56,5.6,2,12,0,0.0,10,1,0,0,10,10.0,44.0,1.0,1,816,0,128.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
5,5815.49,66.08511363636363,80.75584716020043,-162.24,330.0,6947,78.94318181818181,-1,1440,217,2.4827586206896552,67,1,0,1,88,17.6,66.0,1.0,1,776,0,969.2483333333332,0.0112359550561797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
3,423.72,9.211304347826088,6.994096751688574,1.25,31.8,186,4.043478260869565,1,12,258,5.711111111111111,40,1,0,0,46,15.333333333333334,46.0,2.0,3,768,0,105.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2
4,2593.9400000000005,58.95318181818183,36.41600719928349,-20.8,149.76,863,19.613636363636363,-1,144,79,1.813953488372093,34,1,0,1,44,11.0,49.0,1.0,3,528,0,518.7880000000001,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
3,789.8899999999999,16.806170212765956,5.488934541892478,7.439999999999999,34.68,527,11.212765957446807,1,24,49,1.065217391304348,39,1,0,0,47,15.666666666666666,35.0,4.0,3,504,0,197.4725,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,253.05,21.0875,27.77018614695198,-39.95,79.9,375,31.25,-1,120,37,3.363636363636364,9,1,0,1,12,4.0,49.0,3.0,1,1088,0,63.2625,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
1,156.57999999999998,6.263199999999999,3.968545829393936,1.58,17.4,59,2.36,1,12,0,0.0,25,1,0,0,25,25.0,34.0,1.0,3,396,0,78.28999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
6,2380.6400000000003,19.83866666666667,28.98851139960909,-30.0,306.0,1572,13.1,-12,120,270,2.2521008403361344,112,1,0,5,120,20.0,69.0,2.0,2,819,0,340.0914285714286,0.0413223140495867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2
3,84.65,7.054166666666667,5.902674984250528,1.65,20.4,41,3.4166666666666665,1,24,227,20.63636363636364,12,1,0,0,12,4.0,21.0,3.0,2,775,0,21.1625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
1,131.45,21.90833333333333,9.216746533710618,4.25,31.8,17,2.833333333333333,1,4,0,0.0,6,1,0,0,6,6.0,65.0,2.0,2,758,0,65.725,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
10,9120.39,39.82703056768559,527.9096921755636,-3949.32,3949.32,5234,22.85589519650655,-1,288,266,1.1578947368421053,178,1,0,7,229,22.9,21.0,1.0,1,729,0,829.1263636363636,0.0304347826086956,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
20,6703.300000000001,51.56384615384616,73.19332074818502,-4.2,244.08,2640,20.307692307692307,-2,96,362,2.736434108527132,78,1,0,4,130,6.5,49.0,1.0,3,748,0,319.20476190476194,0.0305343511450381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
13,14197.45,137.8393203883495,142.37258369078123,-158.4,816.0,6569,63.77669902912621,-144,320,355,3.431372549019608,30,1,0,4,103,7.923076923076923,26.0,0.0,3,919,0,1014.1035714285716,0.0384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
3,908.03,29.29129032258064,28.138345573485715,-12.75,105.0,635,20.483870967741936,-5,250,174,5.766666666666667,25,1,0,3,31,10.333333333333334,20.0,4.0,2,710,0,227.0075,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
9,2140.07,15.852370370370371,10.483517354898536,-25.5,40.8,1003,7.42962962962963,-9,48,294,2.1791044776119404,101,1,0,11,135,15.0,38.0,2.0,2,836,0,214.007,0.0808823529411764,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
3,378.59,12.619666666666664,12.939804529604295,-16.95,33.9,141,4.7,-4,12,69,2.3448275862068964,24,1,0,5,30,10.0,47.0,2.0,1,451,0,94.6475,0.1612903225806451,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
21,7803.769999999999,36.8102358490566,27.225762705944803,-71.69999999999999,149.76,4431,20.900943396226417,-24,144,354,1.6350710900473933,93,1,0,8,212,10.095238095238097,49.0,0.0,3,1088,0,354.7168181818181,0.0375586854460093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,221.19,4.915333333333333,4.039428739989671,0.55,22.1,203,4.511111111111111,1,26,0,0.0,41,1,0,0,45,45.0,20.0,2.0,2,736,0,110.595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
8,247.66,12.383,20.73237592701201,-51.0,51.0,162,8.1,-6,48,61,3.0526315789473686,13,1,1,3,20,2.5,50.0,3.0,3,841,0,27.517777777777777,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3,810.5,8.024752475247524,6.227736923483426,0.55,25.5,409,4.0495049504950495,1,12,174,1.74,79,1,0,0,101,33.666666666666664,37.0,1.0,2,596,0,202.625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
5,530.08,10.81795918367347,13.06692022175205,-8.5,56.25,281,5.73469387755102,-3,36,238,4.9375,44,1,0,5,49,9.8,29.0,2.0,2,681,0,88.34666666666668,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,300.92,25.076666666666664,42.77076302448869,2.55,155.51999999999998,499,41.583333333333336,1,432,0,0.0,12,1,0,0,12,12.0,61.0,0.0,3,1108,0,150.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
7,2298.9300000000003,22.76168316831684,22.573795740606272,6.64,162.72,1211,11.990099009900993,3,48,116,1.15,90,1,0,0,101,14.428571428571429,49.0,1.0,1,619,0,287.36625000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5,1539.69,18.32964285714285,11.112762926964304,-12.6,50.400000000000006,804,9.571428571428571,-6,100,89,1.0481927710843373,69,1,0,5,84,16.8,74.0,0.0,1,544,0,256.615,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
118,57385.88,30.90246634356489,42.46918145732563,-419.4,788.4,30787,16.578890683898763,-36,288,366,0.1740301724137931,636,1,0,39,1857,15.73728813559322,54.0,4.0,3,1024,0,482.2342857142857,0.0209903121636167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2,82.56,13.76,33.08022974527233,-51.0,40.56,82,13.666666666666666,-6,36,145,29.0,6,1,0,1,6,3.0,37.0,2.0,2,825,0,27.52,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2
8,2042.15,18.07212389380531,12.602234386021692,-19.92,53.55,829,7.336283185840708,-24,36,211,1.8571428571428568,87,1,0,7,113,14.125,20.0,1.0,1,675,0,226.9055555555556,0.0614035087719298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
2,784.1099999999999,10.052692307692306,8.782879992862876,1.26,50.0,542,6.948717948717949,1,48,13,0.1688311688311688,71,1,0,0,78,39.0,49.0,2.0,1,433,0,261.36999999999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
10,2609.3,9.522992700729928,7.896903029531386,-4.16,40.32,1760,6.423357664233577,-3,96,348,1.26007326007326,146,1,0,4,274,27.4,49.0,3.0,2,1040,0,237.2090909090909,0.0145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,185.4,92.7,116.67261889578032,10.2,175.2,28,14.0,12,16,0,0.0,2,1,0,0,2,2.0,45.0,0.0,2,870,0,92.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,1784.71,178.471,93.71891738953596,111.0,408.0,935,93.5,48,407,0,0.0,10,1,0,0,10,10.0,49.0,3.0,3,432,0,892.355,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
23,5541.460000000001,21.98992063492064,290.578290271118,-3155.95,3155.95,3823,15.17063492063492,-67,384,353,1.3824701195219125,164,1,0,39,252,10.956521739130435,41.0,2.0,1,862,0,230.8941666666667,0.1541501976284585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
15,5288.83,24.040136363636364,25.635142055399232,-6.25,204.0,3567,16.213636363636365,-5,50,323,1.447488584474886,127,1,0,2,220,14.666666666666666,28.0,0.0,1,958,0,330.551875,0.0090497737556561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
27,13677.59,21.172739938080497,19.232250935524725,-54.0,214.8,7518,11.637770897832818,-4,120,353,0.5271317829457365,267,1,0,8,646,23.925925925925927,49.0,4.0,1,777,0,488.48535714285714,0.0123647604327666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1,157.08999999999995,11.220714285714283,7.111962256849873,3.95,30.0,76,5.428571428571429,1,24,0,0.0,14,1,0,0,14,14.0,66.0,3.0,2,1039,0,78.54499999999997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1,416.9,27.793333333333333,13.277328510696435,14.85,50.400000000000006,146,9.733333333333333,3,24,0,0.0,15,1,0,0,15,15.0,68.0,1.0,1,472,0,208.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1,35.400000000000006,35.400000000000006,0.0,35.400000000000006,35.400000000000006,12,12.0,12,12,0,,1,1,0,0,1,1.0,30.0,1.0,3,1007,0,17.700000000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1,56.25,14.0625,4.262897097827564,9.9,20.0,39,9.75,1,16,0,0.0,4,1,0,0,4,4.0,53.0,2.0,1,868,0,28.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
2,548.94,5.489400000000001,5.773029563706941,0.19,39.95,423,4.23,1,25,154,1.5555555555555556,91,1,0,0,100,50.0,46.0,1.0,2,403,0,182.98,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
2,712.5,37.5,19.996944210998283,17.0,79.2,142,7.473684210526316,4,16,37,2.055555555555556,11,1,0,0,19,9.5,67.0,1.0,3,610,0,237.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2,247.15,8.522413793103448,9.76696387068323,0.39,39.95,47,1.6206896551724137,1,4,111,3.9642857142857135,27,1,0,0,29,14.5,49.0,1.0,3,750,0,82.38333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3,855.0200000000001,21.923589743589748,21.10946750521141,6.959999999999999,139.8,428,10.974358974358974,2,24,88,2.3157894736842106,37,1,0,0,39,13.0,49.0,0.0,1,927,0,213.755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
6,2066.17,16.398174603174603,11.264119701124889,-15.0,52.2,808,6.412698412698413,-12,36,96,0.752,106,1,0,2,126,21.0,49.0,2.0,3,759,0,295.1671428571429,0.0157480314960629,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,314.44,15.722,23.94229545342191,4.68,94.8,254,12.7,4,24,0,0.0,20,1,0,0,20,20.0,49.0,3.0,3,414,0,157.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,799.4800000000001,8.075555555555557,8.622600491094607,1.25,47.400000000000006,394,3.97979797979798,1,24,356,3.63265306122449,76,1,0,0,99,49.5,49.0,2.0,3,790,0,266.4933333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
7,2827.9300000000003,10.473814814814816,15.845615341216233,0.29,142.8,4400,16.296296296296298,1,216,345,1.271375464684015,168,1,0,0,270,38.57142857142857,67.0,3.0,2,830,0,353.49125000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
15,3085.96,9.643625,9.20219334543516,-25.0,70.8,689,2.153125,-20,20,328,1.0156739811912223,158,1,0,1,320,21.33333333333333,49.0,3.0,1,769,0,192.8725,0.0031152647975077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
9,2538.75,16.379032258064516,11.457815444999971,-30.6,51.0,1368,8.825806451612904,-24,48,325,2.090909090909091,110,1,0,13,155,17.22222222222222,21.0,2.0,1,778,0,253.875,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,165.0,165.0,0.0,165.0,165.0,100,100.0,100,100,0,,1,1,0,0,1,1.0,28.0,0.0,1,779,0,82.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
7,861.8899999999999,14.12934426229508,9.561681314645533,0.42,50.0,398,6.524590163934426,1,24,132,2.1666666666666665,44,1,0,0,61,8.714285714285714,41.0,3.0,2,674,0,107.73624999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4,948.96,72.99692307692307,57.82200394091846,-16.65,214.8,552,42.46153846153846,-1,120,259,21.5,6,1,0,1,13,3.25,49.0,2.0,1,1038,0,189.792,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
